frame_id,stamp_sec,image_path,label_path,coco_image_id,gt_valid,bbox_x,bbox_y,bbox_w,bbox_h,projection_reason
970,33.241,images/pt_camera/frame_000970.png,,970,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
975,33.441,images/pt_camera/frame_000975.png,,975,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
980,33.623,images/pt_camera/frame_000980.png,,980,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
985,33.808,images/pt_camera/frame_000985.png,,985,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
990,34.019,images/pt_camera/frame_000990.png,,990,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
995,34.207,images/pt_camera/frame_000995.png,annotations/yolo_labels/frame_000995.txt,995,true,0.0,0.0,376.7026063009791,479.0,OK_ODOM_CAMERA_FALLBACK
1000,34.375,images/pt_camera/frame_001000.png,annotations/yolo_labels/frame_001000.txt,1000,true,0.0,0.0,309.0714820862562,479.0,OK_ODOM_CAMERA_FALLBACK
1005,34.547,images/pt_camera/frame_001005.png,annotations/yolo_labels/frame_001005.txt,1005,true,0.0,0.0,264.7522077810262,479.0,OK_ODOM_CAMERA_FALLBACK
1010,34.707,images/pt_camera/frame_001010.png,annotations/yolo_labels/frame_001010.txt,1010,true,0.0,0.0,215.04567386428678,479.0,OK_ODOM_CAMERA_FALLBACK
1015,34.875,images/pt_camera/frame_001015.png,annotations/yolo_labels/frame_001015.txt,1015,true,0.0,0.0,154.60640623656036,479.0,OK_ODOM_CAMERA_FALLBACK
1020,35.108,images/pt_camera/frame_001020.png,annotations/yolo_labels/frame_001020.txt,1020,true,0.0,0.0,71.55158134337074,479.0,OK_ODOM_CAMERA_FALLBACK
1025,35.341,images/pt_camera/frame_001025.png,,1025,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1030,35.512,images/pt_camera/frame_001030.png,,1030,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1035,35.746,images/pt_camera/frame_001035.png,,1035,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1040,35.907,images/pt_camera/frame_001040.png,,1040,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1045,36.074,images/pt_camera/frame_001045.png,,1045,false,0.0,4227.377658986505,384.62709875118315,0.0,BBOX_TOO_SMALL
1050,36.274,images/pt_camera/frame_001050.png,,1050,false,0.0,4227.574282553534,316.97379761893956,0.0,BBOX_TOO_SMALL
1055,36.454,images/pt_camera/frame_001055.png,,1055,false,0.0,4229.021907228867,258.7985795860763,0.0,BBOX_TOO_SMALL
1060,36.608,images/pt_camera/frame_001060.png,,1060,false,0.0,4229.687017285809,204.2295065320385,0.0,BBOX_TOO_SMALL
1065,36.775,images/pt_camera/frame_001065.png,,1065,false,0.0,4229.95525433118,132.23619141749788,0.0,BBOX_TOO_SMALL
1070,36.945,images/pt_camera/frame_001070.png,,1070,false,0.0,4230.397105305989,75.93966175933014,0.0,BBOX_TOO_SMALL
1075,37.108,images/pt_camera/frame_001075.png,,1075,false,0.0,4231.646018654919,18.156239542748494,0.0,BBOX_TOO_SMALL
1080,37.275,images/pt_camera/frame_001080.png,,1080,false,0.0,4232.386487702193,0.0,0.0,BBOX_TOO_SMALL
1085,37.441,images/pt_camera/frame_001085.png,,1085,false,0.0,4232.959975534501,0.0,0.0,BBOX_TOO_SMALL
1090,37.649,images/pt_camera/frame_001090.png,,1090,false,0.0,4234.18492413817,0.0,0.0,BBOX_TOO_SMALL
1095,37.841,images/pt_camera/frame_001095.png,,1095,false,0.0,4235.503534003941,0.0,0.0,BBOX_TOO_SMALL
1100,38.007,images/pt_camera/frame_001100.png,,1100,false,0.0,4235.258535489376,0.0,0.0,BBOX_TOO_SMALL
1105,38.107,images/pt_camera/frame_001105.png,,1105,false,0.0,4235.211829065553,0.0,0.0,BBOX_TOO_SMALL
1110,38.141,images/pt_camera/frame_001110.png,,1110,false,0.0,4235.594515086503,0.0,0.0,BBOX_TOO_SMALL
1115,38.311,images/pt_camera/frame_001115.png,,1115,false,0.0,4236.237024458816,0.0,0.0,BBOX_TOO_SMALL
1120,38.375,images/pt_camera/frame_001120.png,,1120,false,0.0,4236.162760117218,0.0,0.0,BBOX_TOO_SMALL
1125,38.509,images/pt_camera/frame_001125.png,,1125,false,0.0,4237.021744508995,0.0,0.0,BBOX_TOO_SMALL
1130,38.509,images/pt_camera/frame_001130.png,,1130,false,0.0,4237.021744508995,0.0,0.0,BBOX_TOO_SMALL
1135,38.609,images/pt_camera/frame_001135.png,,1135,false,0.0,4236.977156573183,0.0,0.0,BBOX_TOO_SMALL
1140,38.776,images/pt_camera/frame_001140.png,,1140,false,0.0,4248.364550977862,0.0,0.0,BBOX_TOO_SMALL
1145,38.909,images/pt_camera/frame_001145.png,,1145,false,0.0,4252.03587984106,0.0,0.0,BBOX_TOO_SMALL
1150,38.976,images/pt_camera/frame_001150.png,,1150,false,0.0,4251.622559622408,0.0,0.0,BBOX_TOO_SMALL
1155,39.176,images/pt_camera/frame_001155.png,,1155,false,0.0,4251.557640601968,0.0,0.0,BBOX_TOO_SMALL
1160,39.383,images/pt_camera/frame_001160.png,,1160,false,0.0,4251.555198999951,0.0,0.0,BBOX_TOO_SMALL
1165,39.544,images/pt_camera/frame_001165.png,,1165,false,0.0,4251.552250597265,0.0,0.0,BBOX_TOO_SMALL
1170,39.711,images/pt_camera/frame_001170.png,,1170,false,0.0,4252.071659473195,0.0,0.0,BBOX_TOO_SMALL
1175,39.876,images/pt_camera/frame_001175.png,,1175,false,0.0,4280.569407307321,0.0,0.0,BBOX_TOO_SMALL
1180,40.043,images/pt_camera/frame_001180.png,,1180,false,0.0,4324.8343624774925,0.0,0.0,BBOX_TOO_SMALL
1185,40.222,images/pt_camera/frame_001185.png,,1185,false,0.0,4363.411843397722,0.0,0.0,BBOX_TOO_SMALL
1190,40.377,images/pt_camera/frame_001190.png,,1190,false,0.0,4398.174736288031,157.09159501592856,0.0,BBOX_TOO_SMALL
1195,40.543,images/pt_camera/frame_001195.png,,1195,false,0.0,4433.54449405911,384.7677111699208,0.0,BBOX_TOO_SMALL
1200,40.709,images/pt_camera/frame_001200.png,,1200,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1205,40.884,images/pt_camera/frame_001205.png,,1205,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1210,41.046,images/pt_camera/frame_001210.png,,1210,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1215,41.209,images/pt_camera/frame_001215.png,annotations/yolo_labels/frame_001215.txt,1215,true,0.0,0.0,98.89776224277068,479.0,OK_ODOM_CAMERA_FALLBACK
1220,41.376,images/pt_camera/frame_001220.png,annotations/yolo_labels/frame_001220.txt,1220,true,0.0,0.0,261.79806711087434,479.0,OK_ODOM_CAMERA_FALLBACK
1225,41.51,images/pt_camera/frame_001225.png,annotations/yolo_labels/frame_001225.txt,1225,true,0.0,31.91907976206508,424.29448926060866,447.08092023793495,OK_ODOM_CAMERA_FALLBACK
1230,41.676,images/pt_camera/frame_001230.png,,1230,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1235,41.844,images/pt_camera/frame_001235.png,,1235,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1240,42.043,images/pt_camera/frame_001240.png,,1240,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1245,42.21,images/pt_camera/frame_001245.png,,1245,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1250,42.376,images/pt_camera/frame_001250.png,annotations/yolo_labels/frame_001250.txt,1250,true,0.0,0.0,158.79605868158137,479.0,OK_ODOM_CAMERA_FALLBACK
1255,42.544,images/pt_camera/frame_001255.png,annotations/yolo_labels/frame_001255.txt,1255,true,0.0,0.0,419.56829640015167,479.0,OK_ODOM_CAMERA_FALLBACK
1260,42.718,images/pt_camera/frame_001260.png,,1260,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1265,42.876,images/pt_camera/frame_001265.png,,1265,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1270,43.044,images/pt_camera/frame_001270.png,,1270,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1275,43.243,images/pt_camera/frame_001275.png,,1275,false,0.0,6.488332893333393,0.0,472.5116671066666,BBOX_TOO_SMALL
1280,43.45,images/pt_camera/frame_001280.png,,1280,false,0.0,50.119479032953365,0.0,428.88052096704666,BBOX_TOO_SMALL
1285,43.611,images/pt_camera/frame_001285.png,,1285,false,0.0,67.79898607908572,0.0,411.2010139209143,BBOX_TOO_SMALL
1290,43.81,images/pt_camera/frame_001290.png,,1290,false,0.0,82.04219016720933,0.0,396.95780983279064,BBOX_TOO_SMALL
1295,43.976,images/pt_camera/frame_001295.png,,1295,false,0.0,88.28825091265128,0.0,390.7117490873487,BBOX_TOO_SMALL
1300,44.155,images/pt_camera/frame_001300.png,,1300,false,0.0,86.88193048118626,0.0,392.11806951881374,BBOX_TOO_SMALL
1305,44.244,images/pt_camera/frame_001305.png,,1305,false,0.0,85.33674387716462,0.0,393.6632561228354,BBOX_TOO_SMALL
1310,44.345,images/pt_camera/frame_001310.png,,1310,false,0.0,82.33409853801206,0.0,396.6659014619879,BBOX_TOO_SMALL
1315,44.511,images/pt_camera/frame_001315.png,,1315,false,0.0,78.67487563459389,0.0,400.3251243654061,BBOX_TOO_SMALL
1320,44.711,images/pt_camera/frame_001320.png,,1320,false,0.0,71.81680603973663,0.0,407.18319396026334,BBOX_TOO_SMALL
1325,44.911,images/pt_camera/frame_001325.png,,1325,false,0.0,65.73407670103728,0.0,413.2659232989627,BBOX_TOO_SMALL
1330,45.111,images/pt_camera/frame_001330.png,,1330,false,0.0,57.98705155476762,0.0,421.0129484452324,BBOX_TOO_SMALL
1335,45.278,images/pt_camera/frame_001335.png,,1335,false,0.0,51.64624979102098,0.0,427.353750208979,BBOX_TOO_SMALL
1340,45.446,images/pt_camera/frame_001340.png,,1340,false,0.0,45.04852016690569,0.0,433.9514798330943,BBOX_TOO_SMALL
1345,45.611,images/pt_camera/frame_001345.png,,1345,false,0.0,37.338647476729705,0.0,441.6613525232703,BBOX_TOO_SMALL
1350,45.812,images/pt_camera/frame_001350.png,,1350,false,0.0,27.7747582565043,0.0,451.2252417434957,BBOX_TOO_SMALL
1355,45.978,images/pt_camera/frame_001355.png,,1355,false,0.0,19.407870194311386,0.0,459.5921298056886,BBOX_TOO_SMALL
1360,46.146,images/pt_camera/frame_001360.png,,1360,false,0.0,9.807436330635483,0.0,469.1925636693645,BBOX_TOO_SMALL
1365,46.319,images/pt_camera/frame_001365.png,,1365,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1370,46.479,images/pt_camera/frame_001370.png,,1370,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1375,46.644,images/pt_camera/frame_001375.png,,1375,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1380,46.811,images/pt_camera/frame_001380.png,,1380,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1385,47.011,images/pt_camera/frame_001385.png,,1385,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1390,47.211,images/pt_camera/frame_001390.png,,1390,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1395,47.378,images/pt_camera/frame_001395.png,,1395,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
1400,47.544,images/pt_camera/frame_001400.png,,1400,false,0.0,9.764029106477324,0.0,469.2359708935227,BBOX_TOO_SMALL
1405,47.711,images/pt_camera/frame_001405.png,,1405,false,0.0,24.23538951320171,0.0,454.7646104867983,BBOX_TOO_SMALL
1410,47.879,images/pt_camera/frame_001410.png,,1410,false,0.0,42.15937356104121,0.0,436.8406264389588,BBOX_TOO_SMALL
1415,48.056,images/pt_camera/frame_001415.png,,1415,false,0.0,55.27560810079706,0.0,423.72439189920294,BBOX_TOO_SMALL
1420,48.219,images/pt_camera/frame_001420.png,,1420,false,0.0,65.75832873369146,0.0,413.2416712663086,BBOX_TOO_SMALL
1425,48.379,images/pt_camera/frame_001425.png,annotations/yolo_labels/frame_001425.txt,1425,true,0.0,104.01626653252151,639.0,374.9837334674785,OK_ODOM_CAMERA_FALLBACK
1430,48.544,images/pt_camera/frame_001430.png,annotations/yolo_labels/frame_001430.txt,1430,true,0.0,114.90161016228345,639.0,364.0983898377166,OK_ODOM_CAMERA_FALLBACK
1435,48.744,images/pt_camera/frame_001435.png,annotations/yolo_labels/frame_001435.txt,1435,true,0.0,125.78321278833836,639.0,353.21678721166165,OK_ODOM_CAMERA_FALLBACK
1440,48.924,images/pt_camera/frame_001440.png,annotations/yolo_labels/frame_001440.txt,1440,true,0.0,134.7324341045855,639.0,344.26756589541446,OK_ODOM_CAMERA_FALLBACK
1445,49.078,images/pt_camera/frame_001445.png,annotations/yolo_labels/frame_001445.txt,1445,true,0.0,140.75904954189622,639.0,338.2409504581038,OK_ODOM_CAMERA_FALLBACK
1450,49.244,images/pt_camera/frame_001450.png,annotations/yolo_labels/frame_001450.txt,1450,true,0.0,146.7910198185486,639.0,332.2089801814514,OK_ODOM_CAMERA_FALLBACK
1455,49.411,images/pt_camera/frame_001455.png,annotations/yolo_labels/frame_001455.txt,1455,true,0.0,151.29945625878577,639.0,327.70054374121423,OK_ODOM_CAMERA_FALLBACK
1460,49.584,images/pt_camera/frame_001460.png,annotations/yolo_labels/frame_001460.txt,1460,true,0.0,155.30578902344195,639.0,323.69421097655805,OK_ODOM_CAMERA_FALLBACK
1465,49.75,images/pt_camera/frame_001465.png,annotations/yolo_labels/frame_001465.txt,1465,true,0.0,158.67268703414754,639.0,320.32731296585246,OK_ODOM_CAMERA_FALLBACK
1470,49.944,images/pt_camera/frame_001470.png,annotations/yolo_labels/frame_001470.txt,1470,true,0.0,130.45958928552466,255.12463642303172,348.54041071447534,OK_ODOM_CAMERA_FALLBACK
1475,50.153,images/pt_camera/frame_001475.png,annotations/yolo_labels/frame_001475.txt,1475,true,0.0,134.3557813879055,291.49167078242954,344.6442186120945,OK_ODOM_CAMERA_FALLBACK
1480,50.32,images/pt_camera/frame_001480.png,annotations/yolo_labels/frame_001480.txt,1480,true,0.0,137.03917036957327,320.6605309528016,341.9608296304267,OK_ODOM_CAMERA_FALLBACK
1485,50.479,images/pt_camera/frame_001485.png,annotations/yolo_labels/frame_001485.txt,1485,true,0.0,139.0202080397113,346.03804628424524,339.9797919602887,OK_ODOM_CAMERA_FALLBACK
1490,50.644,images/pt_camera/frame_001490.png,annotations/yolo_labels/frame_001490.txt,1490,true,21.835137475863007,141.1083918545114,355.9363574732379,337.8916081454886,OK_ODOM_CAMERA_FALLBACK
1495,50.845,images/pt_camera/frame_001495.png,annotations/yolo_labels/frame_001495.txt,1495,true,64.15449079591792,142.65449775657427,348.9801376361108,336.3455022434257,OK_ODOM_CAMERA_FALLBACK
1500,51.014,images/pt_camera/frame_001500.png,annotations/yolo_labels/frame_001500.txt,1500,true,88.55838742329189,141.82781872382378,349.91293674332456,337.1721812761762,OK_ODOM_CAMERA_FALLBACK
1505,51.179,images/pt_camera/frame_001505.png,annotations/yolo_labels/frame_001505.txt,1505,true,111.71731690882149,140.71697496804572,352.3078167863184,338.28302503195425,OK_ODOM_CAMERA_FALLBACK
1510,51.398,images/pt_camera/frame_001510.png,annotations/yolo_labels/frame_001510.txt,1510,true,145.62529597661597,138.8662530337797,358.1643029008584,340.1337469662203,OK_ODOM_CAMERA_FALLBACK
1515,51.551,images/pt_camera/frame_001515.png,annotations/yolo_labels/frame_001515.txt,1515,true,168.56264318333018,137.39799762237067,363.7724685473973,341.60200237762933,OK_ODOM_CAMERA_FALLBACK
1520,51.745,images/pt_camera/frame_001520.png,annotations/yolo_labels/frame_001520.txt,1520,true,197.9618795162376,134.99961282627316,373.96210661010866,344.00038717372684,OK_ODOM_CAMERA_FALLBACK
1525,51.911,images/pt_camera/frame_001525.png,annotations/yolo_labels/frame_001525.txt,1525,true,224.29772002195347,132.8596333987289,384.78310309455566,346.1403666012711,OK_ODOM_CAMERA_FALLBACK
1530,52.086,images/pt_camera/frame_001530.png,annotations/yolo_labels/frame_001530.txt,1530,true,253.05762730391683,130.4410985542131,385.94237269608317,348.5589014457869,OK_ODOM_CAMERA_FALLBACK
1535,52.251,images/pt_camera/frame_001535.png,annotations/yolo_labels/frame_001535.txt,1535,true,285.7341073464587,0.0,353.2658926535413,479.0,OK_ODOM_CAMERA_FALLBACK
1540,52.411,images/pt_camera/frame_001540.png,annotations/yolo_labels/frame_001540.txt,1540,true,312.39194540922307,0.0,326.60805459077693,479.0,OK_ODOM_CAMERA_FALLBACK
1545,52.578,images/pt_camera/frame_001545.png,annotations/yolo_labels/frame_001545.txt,1545,true,338.90055562303957,0.0,300.09944437696043,479.0,OK_ODOM_CAMERA_FALLBACK
1550,52.785,images/pt_camera/frame_001550.png,annotations/yolo_labels/frame_001550.txt,1550,true,359.6483237000706,0.0,279.3516762999294,479.0,OK_ODOM_CAMERA_FALLBACK
1555,52.944,images/pt_camera/frame_001555.png,annotations/yolo_labels/frame_001555.txt,1555,true,376.12292117599725,0.0,262.87707882400275,479.0,OK_ODOM_CAMERA_FALLBACK
1560,52.978,images/pt_camera/frame_001560.png,annotations/yolo_labels/frame_001560.txt,1560,true,377.2036543022369,0.0,261.7963456977631,479.0,OK_ODOM_CAMERA_FALLBACK
1565,53.045,images/pt_camera/frame_001565.png,annotations/yolo_labels/frame_001565.txt,1565,true,387.68806136776976,0.0,251.31193863223024,479.0,OK_ODOM_CAMERA_FALLBACK
1570,53.212,images/pt_camera/frame_001570.png,annotations/yolo_labels/frame_001570.txt,1570,true,402.3015949280445,0.0,236.6984050719555,479.0,OK_ODOM_CAMERA_FALLBACK
1575,53.379,images/pt_camera/frame_001575.png,annotations/yolo_labels/frame_001575.txt,1575,true,410.12628098572395,0.0,228.87371901427605,479.0,OK_ODOM_CAMERA_FALLBACK
1580,53.545,images/pt_camera/frame_001580.png,annotations/yolo_labels/frame_001580.txt,1580,true,418.56672011231285,0.0,220.43327988768715,479.0,OK_ODOM_CAMERA_FALLBACK
1585,53.778,images/pt_camera/frame_001585.png,annotations/yolo_labels/frame_001585.txt,1585,true,426.9946739457668,0.0,212.0053260542332,479.0,OK_ODOM_CAMERA_FALLBACK
1590,53.978,images/pt_camera/frame_001590.png,annotations/yolo_labels/frame_001590.txt,1590,true,434.162438878501,0.0,204.837561121499,479.0,OK_ODOM_CAMERA_FALLBACK
1595,54.145,images/pt_camera/frame_001595.png,annotations/yolo_labels/frame_001595.txt,1595,true,440.8617597279616,0.0,198.1382402720384,479.0,OK_ODOM_CAMERA_FALLBACK
1600,54.312,images/pt_camera/frame_001600.png,annotations/yolo_labels/frame_001600.txt,1600,true,445.57595335025644,0.0,193.42404664974356,479.0,OK_ODOM_CAMERA_FALLBACK
1605,54.478,images/pt_camera/frame_001605.png,annotations/yolo_labels/frame_001605.txt,1605,true,452.73948897775716,0.0,186.26051102224284,479.0,OK_ODOM_CAMERA_FALLBACK
1610,54.645,images/pt_camera/frame_001610.png,annotations/yolo_labels/frame_001610.txt,1610,true,457.2970576470824,0.0,181.7029423529176,479.0,OK_ODOM_CAMERA_FALLBACK
1615,54.816,images/pt_camera/frame_001615.png,annotations/yolo_labels/frame_001615.txt,1615,true,462.53659832051807,0.0,176.46340167948193,479.0,OK_ODOM_CAMERA_FALLBACK
1620,54.985,images/pt_camera/frame_001620.png,annotations/yolo_labels/frame_001620.txt,1620,true,469.1157430225601,0.0,169.88425697743992,479.0,OK_ODOM_CAMERA_FALLBACK
1625,55.145,images/pt_camera/frame_001625.png,annotations/yolo_labels/frame_001625.txt,1625,true,473.6572658083038,0.0,165.3427341916962,479.0,OK_ODOM_CAMERA_FALLBACK
1630,55.312,images/pt_camera/frame_001630.png,annotations/yolo_labels/frame_001630.txt,1630,true,478.8464976019659,0.0,160.1535023980341,479.0,OK_ODOM_CAMERA_FALLBACK
1635,55.478,images/pt_camera/frame_001635.png,annotations/yolo_labels/frame_001635.txt,1635,true,487.06214571735006,0.0,151.93785428264994,479.0,OK_ODOM_CAMERA_FALLBACK
1640,55.655,images/pt_camera/frame_001640.png,annotations/yolo_labels/frame_001640.txt,1640,true,492.4954286608315,0.0,146.50457133916848,479.0,OK_ODOM_CAMERA_FALLBACK
1645,55.825,images/pt_camera/frame_001645.png,annotations/yolo_labels/frame_001645.txt,1645,true,496.74755023743205,0.0,142.25244976256795,479.0,OK_ODOM_CAMERA_FALLBACK
1650,56.012,images/pt_camera/frame_001650.png,annotations/yolo_labels/frame_001650.txt,1650,true,502.4785386250985,0.0,136.5214613749015,479.0,OK_ODOM_CAMERA_FALLBACK
1655,56.178,images/pt_camera/frame_001655.png,annotations/yolo_labels/frame_001655.txt,1655,true,509.35987530749355,0.0,129.64012469250645,479.0,OK_ODOM_CAMERA_FALLBACK
1660,56.382,images/pt_camera/frame_001660.png,annotations/yolo_labels/frame_001660.txt,1660,true,515.6953198390968,0.0,123.30468016090322,479.0,OK_ODOM_CAMERA_FALLBACK
1665,56.579,images/pt_camera/frame_001665.png,annotations/yolo_labels/frame_001665.txt,1665,true,521.0462317926132,0.0,117.95376820738682,479.0,OK_ODOM_CAMERA_FALLBACK
1670,56.646,images/pt_camera/frame_001670.png,annotations/yolo_labels/frame_001670.txt,1670,true,524.1044663717769,0.0,114.89553362822312,479.0,OK_ODOM_CAMERA_FALLBACK
1675,56.814,images/pt_camera/frame_001675.png,annotations/yolo_labels/frame_001675.txt,1675,true,530.0564088174581,0.0,108.94359118254192,479.0,OK_ODOM_CAMERA_FALLBACK
1680,56.979,images/pt_camera/frame_001680.png,annotations/yolo_labels/frame_001680.txt,1680,true,535.573383990479,0.0,103.42661600952101,479.0,OK_ODOM_CAMERA_FALLBACK
1685,57.146,images/pt_camera/frame_001685.png,annotations/yolo_labels/frame_001685.txt,1685,true,540.3348829740783,0.0,98.66511702592175,479.0,OK_ODOM_CAMERA_FALLBACK
1690,57.146,images/pt_camera/frame_001690.png,annotations/yolo_labels/frame_001690.txt,1690,true,540.6820624170443,0.0,98.31793758295566,479.0,OK_ODOM_CAMERA_FALLBACK
1695,57.353,images/pt_camera/frame_001695.png,annotations/yolo_labels/frame_001695.txt,1695,true,549.3136886675652,0.0,89.6863113324348,479.0,OK_ODOM_CAMERA_FALLBACK
1700,57.514,images/pt_camera/frame_001700.png,annotations/yolo_labels/frame_001700.txt,1700,true,556.2159120886865,0.0,82.78408791131346,479.0,OK_ODOM_CAMERA_FALLBACK
1705,57.684,images/pt_camera/frame_001705.png,annotations/yolo_labels/frame_001705.txt,1705,true,563.5024319633083,0.0,75.49756803669175,479.0,OK_ODOM_CAMERA_FALLBACK
1710,57.846000000000004,images/pt_camera/frame_001710.png,annotations/yolo_labels/frame_001710.txt,1710,true,570.2803000114261,0.0,68.7196999885739,479.0,OK_ODOM_CAMERA_FALLBACK
1715,58.06,images/pt_camera/frame_001715.png,annotations/yolo_labels/frame_001715.txt,1715,true,578.5024571615673,0.0,60.49754283843265,479.0,OK_ODOM_CAMERA_FALLBACK
1720,58.229,images/pt_camera/frame_001720.png,annotations/yolo_labels/frame_001720.txt,1720,true,513.163636931324,0.0,125.83636306867595,479.0,OK_ODOM_CAMERA_FALLBACK
1725,58.446,images/pt_camera/frame_001725.png,annotations/yolo_labels/frame_001725.txt,1725,true,417.0229897831853,0.0,221.97701021681468,479.0,OK_ODOM_CAMERA_FALLBACK
1730,58.613,images/pt_camera/frame_001730.png,annotations/yolo_labels/frame_001730.txt,1730,true,351.0260664970157,0.0,287.9739335029843,479.0,OK_ODOM_CAMERA_FALLBACK
1735,58.846000000000004,images/pt_camera/frame_001735.png,annotations/yolo_labels/frame_001735.txt,1735,true,255.79298855013855,0.0,383.20701144986145,479.0,OK_ODOM_CAMERA_FALLBACK
1740,59.046,images/pt_camera/frame_001740.png,annotations/yolo_labels/frame_001740.txt,1740,true,166.12574324052562,0.0,472.8742567594744,479.0,OK_ODOM_CAMERA_FALLBACK
1745,59.223,images/pt_camera/frame_001745.png,annotations/yolo_labels/frame_001745.txt,1745,true,96.47052382971464,0.0,542.5294761702853,479.0,OK_ODOM_CAMERA_FALLBACK
1750,59.413,images/pt_camera/frame_001750.png,annotations/yolo_labels/frame_001750.txt,1750,true,29.647520947361897,0.0,609.352479052638,479.0,OK_ODOM_CAMERA_FALLBACK
1755,59.58,images/pt_camera/frame_001755.png,annotations/yolo_labels/frame_001755.txt,1755,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1760,59.759,images/pt_camera/frame_001760.png,annotations/yolo_labels/frame_001760.txt,1760,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1765,59.946,images/pt_camera/frame_001765.png,annotations/yolo_labels/frame_001765.txt,1765,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1770,60.113,images/pt_camera/frame_001770.png,annotations/yolo_labels/frame_001770.txt,1770,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1775,60.28,images/pt_camera/frame_001775.png,annotations/yolo_labels/frame_001775.txt,1775,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1780,60.46,images/pt_camera/frame_001780.png,annotations/yolo_labels/frame_001780.txt,1780,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1785,60.619,images/pt_camera/frame_001785.png,annotations/yolo_labels/frame_001785.txt,1785,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1790,60.781,images/pt_camera/frame_001790.png,annotations/yolo_labels/frame_001790.txt,1790,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1795,60.813,images/pt_camera/frame_001795.png,annotations/yolo_labels/frame_001795.txt,1795,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1800,60.913,images/pt_camera/frame_001800.png,annotations/yolo_labels/frame_001800.txt,1800,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1805,60.947,images/pt_camera/frame_001805.png,annotations/yolo_labels/frame_001805.txt,1805,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1810,61.048,images/pt_camera/frame_001810.png,annotations/yolo_labels/frame_001810.txt,1810,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1815,61.214,images/pt_camera/frame_001815.png,annotations/yolo_labels/frame_001815.txt,1815,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1820,61.381,images/pt_camera/frame_001820.png,annotations/yolo_labels/frame_001820.txt,1820,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1825,61.557,images/pt_camera/frame_001825.png,annotations/yolo_labels/frame_001825.txt,1825,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1830,61.721000000000004,images/pt_camera/frame_001830.png,annotations/yolo_labels/frame_001830.txt,1830,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1835,61.915,images/pt_camera/frame_001835.png,annotations/yolo_labels/frame_001835.txt,1835,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1840,62.083,images/pt_camera/frame_001840.png,annotations/yolo_labels/frame_001840.txt,1840,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
1845,62.247,images/pt_camera/frame_001845.png,annotations/yolo_labels/frame_001845.txt,1845,true,0.0,0.0,639.0,479.0,OK_ODOM_CAMERA_FALLBACK
